edad,ingreso_anual,deuda_total,historial_crediticio,num_prestamos_activos,ratio_deuda_ingreso,num_retrasos_12m,empleo_estable,tipo_vivienda,num_tarjetas_credito,consultas_crediticias_6m,estado_civil,riesgo_alto
70,75200.1001073315,22030.367097352908,11,1,0.5493151397211214,2,Si,Propia,4,1,Divorciado,0
26,36259.88538337915,7501.199562300313,17,3,0.2735926850248499,1,Si,Propia,3,1,Casado,0
26,15000.0,23324.82789018726,6,5,0.2542782470981041,0,No,Propia,1,3,Casado,1
57,87638.6297976457,48123.64314696599,11,3,0.5248632383971802,2,Si,Propia,6,1,Soltero,0
34,79114.5867800487,24539.575651681444,0,1,0.32796846215457737,0,No,Alquiler,5,2,Casado,0
18,47818.59967042636,23991.101245376703,21,3,0.6693452547085839,1,No,Hipoteca,2,3,Soltero,0
42,71335.53628730288,24006.944486703745,3,0,0.4027067815826045,0,Si,Alquiler,3,4,Divorciado,0
60,40765.331698407885,50268.03861930081,17,3,0.5102564456474943,1,No,Alquiler,1,5,Soltero,1
57,52424.25441902124,55867.39774971342,14,1,0.5862518689520283,3,No,Alquiler,2,1,Soltero,1
59,46392.8014340815,38438.6742434702,2,1,0.38567688133800637,1,Si,Propia,3,1,Casado,0
42,41776.39786606745,32731.830347967858,6,1,0.09458074773186997,0,Si,Propia,2,2,Casado,0
56,58982.56450214387,34591.25229711923,5,4,0.5254993136175317,1,Si,Propia,1,0,Soltero,0
52,19795.529408860297,58559.03804506172,14,2,0.6385656719649606,0,No,Hipoteca,1,1,Casado,1
20,43710.479230860525,39525.05520174441,14,1,0.34688706322158874,1,No,Propia,4,1,Soltero,0
67,57861.986812085124,60448.7781951309,5,2,0.5985361130738495,2,Si,Propia,3,3,Soltero,0
54,95952.5176990409,21618.30296025848,7,0,0.16639501859360362,0,Si,Propia,4,4,Soltero,0
61,20811.6446171826,3288.6196059710965,7,4,0.4299234377927867,0,Si,Hipoteca,4,0,Soltero,0
61,63013.82644331068,16618.81032068564,21,3,0.34282807125634496,1,Si,Hipoteca,2,5,Casado,0
68,65753.71941069653,18744.061384959372,0,3,0.08462316571606676,1,Si,Hipoteca,3,1,Soltero,0
47,15000.0,62090.55855472587,25,5,0.4796523477591265,1,Si,Propia,0,3,Casado,0
55,60263.3003602313,44728.27489072027,12,3,0.2223829774281671,1,Si,Propia,0,2,Divorciado,0
51,72007.12697459452,17250.869513647733,22,1,0.47528484906871266,1,Si,Propia,1,0,Casado,0
29,64716.31698456087,46168.22353865395,23,3,0.20041157306782736,3,No,Hipoteca,3,0,Soltero,1
36,47901.818628183115,27408.377778160357,20,1,0.06523822243010602,1,Si,Propia,3,3,Soltero,0
54,58331.00091306072,62691.033841539305,12,4,0.2571564483378874,1,No,Hipoteca,5,0,Casado,0
61,54246.11743122575,23325.97510621909,10,3,0.6070293292990352,0,Si,Alquiler,3,5,Soltero,0
66,15000.0,0.0,3,0,0.36801432657102723,1,Si,Alquiler,3,5,Divorciado,0
34,54833.008118861646,26264.978669986336,6,5,0.40713240700738557,1,No,Alquiler,3,0,Soltero,0
27,40823.239850458194,23336.913358454076,27,3,0.4279263257782437,3,No,Hipoteca,3,1,Soltero,1
74,32379.445725050427,3135.4670410336294,11,3,0.4203454628143662,0,Si,Propia,2,3,Casado,0
72,112124.24883966635,41718.23514556614,26,7,0.7748431861404701,1,Si,Alquiler,3,0,Casado,0
66,81315.39299048894,58494.37660634094,12,1,0.39169112483776286,0,Si,Propia,0,0,Casado,0
64,21245.69849214031,7550.313525542679,21,2,0.01888053588901939,2,Si,Alquiler,2,4,Casado,0
29,58665.90491414598,49454.20785844348,11,2,0.32561782758927355,2,No,Hipoteca,3,1,Soltero,1
33,86450.63188910812,17867.383453557246,15,4,0.4136663056210467,0,Si,Propia,3,0,Casado,0
41,15000.0,29505.62886753454,5,2,0.14782700367891272,2,Si,Alquiler,2,3,Casado,0
36,51924.57853517885,27404.555512030824,13,1,0.35240385070599234,0,Si,Alquiler,2,2,Casado,0
25,53101.81814298734,29505.782698621515,18,2,0.354939707063083,1,No,Hipoteca,7,0,Casado,0
48,18137.677937524433,39461.65343990114,15,2,0.7551772694234424,3,Si,Propia,4,5,Casado,1
38,59488.757615305745,9516.347191045308,26,1,0.26446940090763493,1,Si,Alquiler,3,3,Divorciado,0
34,77906.15976295313,55866.00218212457,25,1,0.5899228183966159,0,Si,Hipoteca,4,2,Casado,0
40,87701.18978547884,40070.85513433526,3,2,0.3708082755413818,2,Si,Hipoteca,5,2,Soltero,0
54,43765.897459351356,46711.65552679455,4,3,0.5720190676428373,1,Si,Hipoteca,2,3,Soltero,1
71,112541.12587837782,14398.680941497696,8,1,0.6791379832775573,0,No,Hipoteca,5,1,Soltero,1
33,15000.0,7704.522779255058,23,3,0.4762428731940116,1,Si,Alquiler,1,1,Casado,0
23,58905.417745361556,53654.268637488065,2,3,0.38850114540718195,2,No,Alquiler,1,3,Casado,0
25,15000.0,6845.015082724014,21,1,0.6297091433038431,0,No,Propia,3,1,Soltero,1
42,52254.565937422485,32986.10482450883,9,3,0.1073460232366018,1,Si,Alquiler,7,4,Soltero,0
35,36952.33124737426,50379.91663375881,16,1,0.43465060687127527,1,Si,Propia,4,5,Soltero,0
42,62671.936409764035,27463.960617902816,18,4,0.15071504968105126,1,No,Propia,2,3,Soltero,0
29,46827.982147445146,53401.541260592625,9,1,0.5599722220005106,3,Si,Propia,4,0,Casado,1
32,29350.395549337092,24568.833924123308,29,1,0.41967595185758055,1,No,Propia,2,1,Casado,1
43,30992.726310900503,4451.640024379365,11,2,0.38552588625500606,1,Si,Alquiler,3,0,Divorciado,0
58,98311.48743623882,37483.450822176346,22,1,0.3259950669060699,0,Si,Propia,2,3,Casado,0
62,61088.09346156038,33965.92067428907,6,3,0.5353435758650551,1,Si,Hipoteca,3,0,Soltero,0
43,15000.0,83759.5248761482,17,2,0.04255503046164533,2,No,Hipoteca,3,0,Casado,1
64,63769.693377919095,11097.822677739605,18,2,0.7805256896177812,1,No,Alquiler,1,3,Casado,1
49,45133.08344105007,24963.05789341298,14,1,0.3715391340358351,1,No,Alquiler,5,4,Soltero,0
27,50115.02717742848,15382.68759632558,6,0,0.14002254974124256,0,No,Alquiler,1,2,Casado,0
33,70497.20384954492,27150.30836856408,11,2,0.0,0,No,Alquiler,3,0,Casado,0
24,79580.67934282115,26343.951351872653,21,1,0.3663468913662699,1,Si,Propia,0,1,Soltero,0
34,28529.681801982777,12554.003558789827,28,2,0.4460442501683354,1,No,Alquiler,3,6,Casado,0
40,49256.4586461154,39364.75219393776,6,4,0.46106896850208506,1,No,Alquiler,4,0,Casado,0
43,36347.22493153576,25717.122558210714,9,3,0.1099250294784952,1,Si,Propia,3,6,Soltero,0
38,64921.55452685657,56909.65935767839,24,0,0.15402043058241552,1,Si,Propia,5,2,Casado,0
39,44192.38765659576,17028.857534226976,23,4,0.6712230331347524,1,No,Alquiler,4,3,Casado,0
24,50731.286992546884,67227.46142636443,21,0,0.0894862902597387,2,Si,Hipoteca,3,0,Soltero,0
31,43243.080974745884,35517.480127502975,27,7,0.42226208880699617,0,Si,Hipoteca,3,2,Divorciado,0
32,47347.01211076671,55426.66879170197,29,0,0.3229471362489239,1,Si,Hipoteca,5,1,Soltero,0
70,92616.27514820338,32309.06931245736,19,2,0.292815720723557,1,Si,Alquiler,5,1,Casado,0
24,109769.1541191931,14386.912002880525,29,4,0.34520275915752396,0,Si,Alquiler,0,3,Soltero,0
26,59427.3023435619,24729.581596817363,28,2,0.2920818913815,1,Si,Alquiler,0,1,Casado,0
68,47500.75550457742,2264.6357832462854,9,3,0.2854130763628153,1,Si,Propia,1,1,Soltero,0
65,15000.0,27769.32767612985,24,4,0.5997344672893135,0,Si,Alquiler,1,2,Casado,1
25,30989.54500471566,33441.8575226366,22,5,0.3192405168518923,0,Si,Propia,6,3,Casado,0
67,46831.59910535235,30914.455913708905,4,2,0.15627315765603617,1,No,Alquiler,6,2,Casado,0
40,32123.419484064343,56603.14450273728,17,3,0.38322369024755243,0,No,Hipoteca,5,2,Divorciado,0
46,34752.48092820194,27017.32337874184,8,4,0.18823624203455022,0,Si,Hipoteca,5,1,Soltero,0
35,89384.73685140413,0.0,29,4,0.18256546326130998,0,Si,Alquiler,4,4,Casado,0
48,50719.77034346204,100881.30021919562,15,3,0.6910494438364115,1,No,Propia,2,4,Casado,1
47,52955.299785048424,16187.829170333534,6,2,0.3633646621393225,1,No,Alquiler,1,2,Casado,0
69,33145.23599154433,49374.90217582491,24,1,0.14451474711797785,1,Si,Alquiler,0,0,Divorciado,0
56,79438.61811923965,0.0,26,2,0.3794118825627771,0,No,Hipoteca,2,3,Soltero,0
52,44685.5343002858,34904.24346936709,24,2,0.4127635469409333,1,No,Hipoteca,2,1,Soltero,0
35,36978.408371228594,14109.083838572671,9,4,0.3585854275848151,0,Si,Propia,3,2,Soltero,0
59,15000.0,0.0,4,0,0.3023061857790859,1,Si,Propia,3,4,Soltero,0
56,48472.45215621585,24343.800099149074,6,6,0.1225466025728178,0,No,Hipoteca,2,3,Casado,0
34,36198.54995556496,28998.692835390048,4,1,0.31687283414219897,0,Si,Hipoteca,1,3,Soltero,0
31,92114.49365042249,25622.281526876668,14,2,0.24120508241589236,1,Si,Propia,4,2,Soltero,0
48,96097.46730004877,34862.266965674324,18,1,0.37559771009007076,0,No,Alquiler,1,3,Divorciado,0
41,19117.987630843138,24609.838265482984,9,0,0.4845333630013722,0,Si,Propia,1,5,Casado,1
52,21946.169052975067,31382.996322730934,7,1,0.7502834268115494,2,Si,Propia,4,3,Casado,1
61,43092.009121838804,33402.240033085924,23,1,0.5549641495298654,3,Si,Hipoteca,3,2,Casado,1
62,29599.052615143206,29296.43822459131,8,1,0.0,0,Si,Alquiler,2,1,Soltero,1
51,55435.41439216783,26584.483355958437,10,3,0.4444759860861463,0,Si,Propia,2,5,Casado,0
20,41834.412772860815,12126.929794087857,29,1,0.7031539381909382,1,Si,Propia,3,1,Casado,0
54,57013.308513881464,41888.912080082286,27,5,0.37150757578659277,2,Si,Hipoteca,2,1,Casado,0
60,75402.33804117417,24340.05305400279,21,4,0.7111169912485759,1,Si,Alquiler,6,2,Casado,0
57,23394.462241612313,22723.485489042017,1,4,0.17906910397176556,0,Si,Hipoteca,4,0,Soltero,1
43,74880.28056193497,40245.88621008518,2,1,0.22449868091203415,1,Si,Propia,3,4,Casado,0
72,31783.689641995577,34239.16054003127,12,3,0.3661968597649041,2,No,Alquiler,4,3,Soltero,0
40,103712.0712287194,16035.593575568415,10,3,0.37076069709746684,1,No,Alquiler,2,1,Divorciado,0
61,90524.39915623471,55013.17285876542,27,4,0.5673423217595381,1,No,Hipoteca,3,1,Casado,0
56,47172.991602844115,6215.520301752404,9,0,0.4003878468635054,1,Si,Propia,6,3,Soltero,0
32,25910.413886748964,9370.509121785115,26,1,0.37820856182542567,2,Si,Alquiler,2,3,Soltero,0
73,21128.35050813542,43367.079356869166,14,1,0.8952565704985461,0,Si,Hipoteca,3,1,Casado,1
66,71840.71255186325,65022.71194828887,5,0,0.2444815852226931,2,Si,Hipoteca,1,2,Soltero,0
21,49239.930836737534,18451.95615541123,0,3,0.6577324569437548,0,Si,Alquiler,4,3,Divorciado,1
46,73171.67214379896,38256.42745466291,13,1,0.4831217049330738,1,No,Alquiler,2,3,Casado,0
39,105105.72423239102,6152.728834632882,17,3,0.32669086145054727,1,Si,Propia,5,0,Soltero,0
42,30740.42653209691,11420.293678213893,23,6,0.45176356982124977,1,Si,Alquiler,4,0,Divorciado,0
30,19246.543906047802,52643.96383441363,10,1,0.2364933178903178,1,No,Alquiler,3,1,Casado,1
35,54814.00586331565,37315.260615142724,7,1,0.41724774675363824,0,Si,Hipoteca,0,3,Casado,0
50,78618.99028630744,53264.595102815554,21,7,0.39920591941735817,1,Si,Propia,1,0,Casado,0
33,26488.49275535607,51726.17508872705,2,2,0.49526525726240483,2,No,Hipoteca,3,0,Soltero,1
62,50865.61846898115,0.0,13,1,0.3766508489864284,1,No,Propia,5,1,Casado,0
59,84251.09152927475,6080.913198888236,1,1,0.7332340344462038,2,Si,Propia,1,0,Casado,1
61,15000.0,35489.51603155619,28,3,0.22353591507181678,0,Si,Propia,3,3,Soltero,1
19,55882.949035977486,0.0,15,3,0.2622698382222299,3,Si,Hipoteca,3,2,Casado,1
72,36497.42266003038,8913.899147918419,5,0,0.4478456853812054,1,Si,Alquiler,4,0,Soltero,0
52,53103.91477428257,58539.34808820819,0,0,0.23887871237053965,1,Si,Propia,2,4,Casado,0
59,67744.6072645922,19168.6824677823,13,2,0.5345933904428901,1,Si,Propia,7,3,Casado,0
51,55520.21269720228,44205.97157242069,9,2,0.662874089921378,1,Si,Hipoteca,1,2,Casado,0
47,24744.439947203624,29436.63459695323,5,2,0.29608112263292263,1,Si,Hipoteca,3,2,Soltero,1
72,37468.84654416303,16401.274914107664,8,1,0.4176242968673803,2,Si,Propia,4,2,Casado,0
30,85664.82450811166,0.0,6,3,0.5309404276085732,1,No,Propia,3,3,Casado,1
30,58223.32234810246,34666.04213128755,24,1,0.5766645426908356,1,No,Hipoteca,4,2,Soltero,1
35,71007.97818962121,59092.11078137727,1,2,1.0,0,Si,Hipoteca,3,2,Casado,1
49,56257.38275457606,16969.450404684903,10,3,0.12848502604860873,2,No,Hipoteca,3,2,Soltero,0
49,70227.90170604801,31371.9670845772,13,0,0.6988358369725882,1,No,Hipoteca,1,1,Casado,0
52,40096.34775156696,0.0,4,2,0.2715014927491647,2,Si,Alquiler,5,0,Soltero,0
56,30812.20883081411,16556.49617499906,8,2,0.27996759364126855,0,Si,Hipoteca,3,2,Soltero,0
63,69092.44289620117,36817.633189231216,6,0,0.4285989252781245,1,Si,Hipoteca,4,4,Casado,0
69,78184.3502611389,44874.316407996244,24,1,0.4124220144864095,0,Si,Hipoteca,2,2,Soltero,0
46,27142.967230083952,41118.97499916374,13,1,0.6501673280246758,1,No,Alquiler,4,5,Casado,1
66,35601.3797144068,0.0,26,1,0.10589640655816929,2,Si,Alquiler,0,0,Casado,0
46,45919.339294227335,20861.30321730514,15,2,0.0,0,Si,Alquiler,3,1,Soltero,0
70,90495.61512456622,10654.377794107531,21,4,0.7867651377042371,1,Si,Hipoteca,2,2,Divorciado,0
61,64078.38637920649,23819.434483659126,15,0,0.11199711098583837,0,Si,Propia,4,3,Soltero,0
74,16897.82925335283,27776.171290253093,6,3,0.601011026796197,0,No,Propia,6,1,Casado,1
33,47675.430210262464,51327.03782390475,9,1,0.6789496571211784,1,Si,Alquiler,5,2,Casado,1
73,43853.03110623915,35904.74073387052,20,1,0.626924711293439,0,No,Hipoteca,1,0,Casado,1
61,20668.261099901745,58356.639457741694,5,0,0.5022861587400971,1,Si,Propia,2,1,Casado,1
64,47380.20207763181,16009.793711456403,16,1,0.5491649174245994,0,No,Alquiler,2,1,Divorciado,1
74,42749.06400984069,1658.4688415635537,0,1,0.2954799877501998,0,No,Propia,1,2,Casado,0
27,40959.18690957103,59104.852816409286,1,1,0.017130332141732763,2,No,Hipoteca,3,2,Soltero,1
47,39815.46581545472,38669.10475801263,26,1,0.33048851709734545,2,Si,Propia,8,1,Casado,0
42,86784.83870872008,15134.56465282207,13,1,0.291275414298207,2,No,Hipoteca,3,2,Casado,0
56,40907.42209748711,38756.45757020574,3,2,0.21108345784501498,0,Si,Alquiler,2,1,Casado,0
37,51241.776407506615,46705.19134398863,26,4,0.4099110210363915,1,Si,Hipoteca,2,4,Soltero,0
22,48530.88219308177,32383.816260151838,8,6,0.010124897292663304,0,Si,Hipoteca,4,4,Casado,0
18,37374.5787408166,15419.271439469238,22,1,0.6508879328977016,1,No,Hipoteca,2,0,Casado,0
47,51987.61830919245,21174.743902886486,5,1,0.38607685359526783,1,Si,Alquiler,2,1,Soltero,0
66,51633.76490244408,35812.42995699603,16,2,0.30118523369555084,0,No,Propia,3,0,Soltero,0
20,51993.9131724804,33977.75910711374,20,1,0.33809498573156316,3,Si,Propia,6,0,Soltero,0
62,28519.17144758947,54245.20115570827,10,0,0.36871174924313976,3,Si,Alquiler,4,2,Divorciado,1
31,44846.88731868397,24481.795751959387,27,1,0.1927389343532515,2,Si,Alquiler,4,2,Soltero,0
73,69008.04688374644,10724.788032489658,28,2,0.19200889509261942,0,Si,Alquiler,1,3,Soltero,0
47,45504.584215498995,81541.08659140064,3,0,0.13846915392950726,2,Si,Alquiler,6,1,Soltero,0
67,54044.54781503145,33489.76398975472,20,1,0.11613782591455196,2,Si,Alquiler,2,4,Divorciado,0
21,54175.92501815888,46685.25515779074,26,2,0.22878546810465317,0,Si,Alquiler,3,2,Casado,0
35,60434.87826834792,40436.967440517605,8,2,0.3705320954774989,1,No,Propia,4,5,Casado,0
54,63966.27287534527,33731.48877121778,27,5,0.6202129607138266,0,Si,Alquiler,4,4,Divorciado,0
42,45646.234756269485,25445.125385136645,15,0,0.08472968758701105,0,Si,Alquiler,3,2,Casado,0
65,27216.61742269759,0.0,2,2,0.5830782944261055,1,Si,Alquiler,1,2,Casado,0
18,19532.116783128105,8735.575184043584,3,3,0.07831003351000543,0,Si,Alquiler,5,0,Soltero,0
70,75442.16031840898,36582.38426834589,23,1,0.41928903016770547,0,No,Propia,1,3,Divorciado,0
63,69256.26119927666,0.0,2,1,0.09658643812028023,0,No,Alquiler,5,2,Divorciado,0
32,66234.11710843816,31432.3678542056,12,4,0.14708072481113005,0,Si,Alquiler,2,3,Casado,0
26,70280.08819656684,43224.61021728647,18,1,0.4632591767058107,0,Si,Hipoteca,3,1,Soltero,0
32,45961.10040935279,46665.572342068655,28,3,0.460969052817588,1,Si,Hipoteca,2,2,Soltero,0
66,34378.08955586125,41963.104949294124,24,2,0.549794362518118,0,Si,Propia,4,4,Casado,1
74,25489.81475504905,49167.83903234228,20,4,0.21368359499924508,2,Si,Alquiler,3,2,Soltero,0
41,22766.250085362517,62112.22766483754,25,3,0.599335000754345,2,Si,Alquiler,3,2,Soltero,1
21,80303.96721375827,51922.358708183674,0,3,0.7126640396525983,1,Si,Alquiler,3,0,Casado,1
29,37671.37860614628,33936.6279780386,22,6,0.44662934948914823,0,No,Alquiler,2,2,Soltero,0
54,76371.47673027217,27307.602904544954,22,2,0.04265123708548746,2,No,Propia,1,1,Casado,0
54,45327.85424048373,32292.757491053824,5,3,0.014182332663918717,1,Si,Propia,4,2,Casado,0
60,33093.9697939394,24490.03696650562,21,0,0.43060245314885887,0,Si,Alquiler,4,2,Casado,0
23,22640.880061246415,52351.6146449125,2,1,0.28555547874936904,0,No,Hipoteca,5,4,Soltero,1
56,35296.14107530624,41442.004166019746,2,3,0.20087182781767285,0,Si,Propia,2,3,Soltero,0
73,85455.96957265725,22378.470911065466,15,3,0.3665742557505819,1,No,Alquiler,3,2,Divorciado,0
63,22894.74800550469,56481.7556722419,9,0,0.3283933709068605,1,Si,Hipoteca,3,0,Soltero,1
41,102918.67053699127,24162.422919307777,26,3,0.3679372982986911,0,Si,Hipoteca,2,2,Casado,0
28,28984.814313258907,11084.567078534448,24,2,0.22391802980356312,2,Si,Alquiler,2,3,Soltero,0
30,68748.74926628114,29785.149066984097,16,5,0.7959015068218231,1,No,Propia,2,1,Casado,0
51,46368.717643625285,13517.330326565556,6,4,0.18253005532688196,2,No,Propia,3,2,Casado,0
42,41986.01043684536,48724.11475074507,12,2,0.3461559721226974,0,Si,Propia,4,1,Casado,0
24,18214.480571871598,13091.356323900494,27,1,0.0,1,Si,Hipoteca,2,1,Casado,0
69,47540.175431219046,27692.607435783448,10,1,0.16870939904178064,2,Si,Alquiler,2,4,Casado,0
21,21042.85009084989,48794.14983891182,9,1,0.13971363901271733,0,Si,Hipoteca,4,1,Casado,1
25,15000.0,15755.960828293131,6,3,0.29238570358255656,2,No,Hipoteca,2,4,Casado,1
37,52989.966955436226,38222.87066639287,23,2,0.3502211353979779,1,Si,Alquiler,5,1,Casado,0
46,34114.42232910612,10531.692829910939,5,0,0.31563260281282857,0,No,Propia,4,1,Casado,0
71,92108.71290312451,34887.66254394362,23,0,0.2905931489513076,2,No,Alquiler,4,3,Soltero,0
70,75000.54287732055,41344.93697715044,0,2,0.4428506352035617,2,Si,Hipoteca,3,1,Casado,0
68,92435.80453341926,29156.989366370643,16,1,0.45819327424309403,0,No,Propia,2,3,Soltero,0
62,32977.92738730254,30670.525749566383,24,3,0.0,1,Si,Hipoteca,4,0,Divorciado,0
63,53403.443503282186,38879.716431210596,11,3,0.6115275269163968,3,Si,Hipoteca,5,2,Casado,1
27,15000.0,24389.82830751061,3,0,0.4522474385320426,0,Si,Alquiler,2,1,Casado,0
60,42954.9404828319,47791.07262159255,2,5,0.008153819152741826,1,No,Alquiler,5,2,Casado,1
51,52462.458700617026,57422.82094684181,5,2,0.5797300791516315,3,Si,Alquiler,8,0,Soltero,1
74,53851.2019425443,11484.30681472757,25,1,0.6039410342174165,1,No,Alquiler,2,1,Divorciado,0
43,48940.78973645817,65341.19148915403,27,2,0.00229112406666665,0,No,Propia,0,2,Casado,0
58,51664.8142937917,23930.244810031287,15,1,0.33754605477897726,0,Si,Propia,4,3,Casado,0
66,15000.0,69886.898994397,12,3,0.45275246910535194,0,Si,Propia,5,2,Casado,0
20,56405.54590204945,24201.658282722747,27,3,0.6139570848926776,1,Si,Propia,2,5,Casado,0
73,62085.99729825097,44147.571502839404,8,0,0.49827997518009615,1,No,Propia,2,0,Casado,0
23,83450.63506572128,44040.21223058815,25,4,0.2873790005777415,3,Si,Hipoteca,2,1,Divorciado,1
22,59218.451481923265,22253.76923553295,10,1,0.18349371921395968,1,Si,Alquiler,5,2,Soltero,0
22,46731.57333216904,31452.547763588056,19,1,0.10428186542749329,3,No,Propia,1,2,Casado,1
71,77623.5480557743,58798.011127136226,24,0,0.2143532741459208,1,Si,Alquiler,1,1,Soltero,0
64,15000.0,23556.351004759876,20,5,0.507553104898951,2,Si,Alquiler,3,1,Soltero,1
40,37126.2867343214,21649.078674908247,12,2,0.5841950421843691,1,Si,Propia,5,2,Soltero,0
66,30854.750498532216,6930.655976277696,22,0,0.32455043329146127,2,No,Hipoteca,0,3,Soltero,0
26,49136.95500421723,61351.044402098625,18,3,0.6192831169231641,1,Si,Propia,2,2,Soltero,1
52,15000.0,20384.46876990793,2,3,0.4815629234570637,0,Si,Propia,5,1,Soltero,1
37,82990.89155609297,53999.60435895889,11,3,0.9056188804529977,1,Si,Propia,2,1,Soltero,0
66,43754.75250789385,17972.903658580493,18,2,0.03350236353014946,2,Si,Hipoteca,3,3,Casado,0
59,57969.91727897335,53371.69230390828,7,2,0.35628692510677124,1,Si,Hipoteca,3,3,Soltero,0
52,55577.280626497355,46132.862334455,13,1,0.4424405194589248,2,No,Hipoteca,3,3,Soltero,1
67,81562.24737192376,25431.361578672833,21,3,0.7695205093765446,3,Si,Hipoteca,1,2,Soltero,1
35,15000.0,15314.480574211606,8,1,0.1090485559357065,2,No,Propia,5,3,Casado,1
34,52808.02913674531,16939.388490838905,24,3,0.2067965255571373,1,No,Alquiler,1,2,Soltero,0
41,78654.45651762151,16684.002597964587,23,0,0.4110077070445847,1,No,Alquiler,0,2,Casado,0
20,47550.33883198271,51303.6636024728,16,3,0.15535592730668962,2,Si,Hipoteca,1,4,Soltero,0
49,26218.265171542454,33204.60729226812,5,0,0.3502998695447751,0,No,Alquiler,1,0,Divorciado,1
52,34902.747108605356,7697.5513498259315,3,2,0.07291225909838028,0,Si,Hipoteca,7,3,Soltero,0
55,40176.44995483989,24957.3317799784,3,3,0.6390440977935635,1,Si,Alquiler,1,1,Soltero,0
30,31973.749261925273,27379.59796119434,18,1,0.7358319578161794,1,Si,Alquiler,3,3,Soltero,0
73,46179.722073316014,0.0,11,0,0.7430613383294333,1,Si,Alquiler,1,1,Casado,0
64,87706.18507962505,26069.74171147662,24,3,0.4306516117584821,0,Si,Hipoteca,4,1,Casado,0
42,35065.88086156294,44463.85952057467,1,3,0.43505148228448143,0,No,Hipoteca,3,3,Casado,1
26,37808.15064302502,27247.442354851177,16,2,0.3975575509127941,1,Si,Alquiler,5,5,Casado,0
21,61494.514601257826,35088.13757493304,29,3,0.5722052675693521,0,Si,Propia,2,4,Casado,0
31,45629.4909009031,39690.262615455445,14,2,0.65227387088367,1,Si,Alquiler,1,2,Casado,1
54,16770.371666377934,23147.95518457855,9,1,0.5426645264467327,1,Si,Alquiler,6,0,Soltero,1
